time, episodes, frames, mean-epr, run-loss
13h-33m-33s, 35414, 42740000, 155.41, 45.85
13h-33m-47s, 35419, 42750000, 153.34, 42.73
13h-34m-00s, 35424, 42760000, 153.37, 43.58
13h-34m-13s, 35430, 42770000, 155.63, 45.68
13h-34m-27s, 35433, 42780000, 153.51, 43.26
13h-34m-40s, 35439, 42790000, 154.34, 45.96
13h-34m-52s, 35445, 42800000, 155.59, 48.47
13h-35m-06s, 35449, 42810000, 156.38, 50.38
13h-35m-18s, 35457, 42820000, 154.41, 47.41
13h-35m-31s, 35460, 42830000, 152.27, 46.37
13h-35m-45s, 35465, 42840000, 151.42, 47.57
13h-35m-58s, 35469, 42850000, 150.91, 46.65
13h-36m-10s, 35475, 42860000, 149.68, 46.93
13h-36m-23s, 35482, 42870000, 149.66, 48.23
13h-36m-37s, 35485, 42880000, 151.31, 50.76
13h-36m-50s, 35489, 42890000, 150.60, 47.46
13h-37m-03s, 35493, 42900000, 150.02, 48.41
13h-37m-15s, 35501, 42910000, 150.65, 49.35
13h-37m-29s, 35504, 42920000, 148.99, 49.09
13h-37m-42s, 35509, 42930000, 148.70, 46.53
13h-37m-55s, 35515, 42940000, 151.81, 45.93
13h-38m-07s, 35516, 42950000, 152.13, 45.96
13h-38m-20s, 35521, 42960000, 154.05, 49.54
13h-38m-34s, 35525, 42970000, 153.66, 50.42
13h-38m-47s, 35534, 42980000, 153.12, 50.73
13h-39m-00s, 35540, 42990000, 153.74, 53.02
13h-39m-13s, 35544, 43000000, 152.19, 51.50
13h-39m-26s, 35546, 43010000, 150.63, 49.69
13h-39m-38s, 35551, 43020000, 148.32, 47.35
13h-39m-52s, 35556, 43030000, 146.24, 45.20
13h-40m-05s, 35561, 43040000, 145.79, 45.34
13h-40m-17s, 35564, 43050000, 146.65, 46.41
13h-40m-31s, 35570, 43060000, 149.52, 49.00
13h-40m-43s, 35574, 43070000, 147.95, 45.82
13h-40m-56s, 35580, 43080000, 149.60, 47.13
13h-41m-09s, 35586, 43090000, 150.15, 49.68
13h-41m-24s, 35590, 43100000, 148.89, 47.31
13h-41m-36s, 35595, 43110000, 152.17, 53.75
13h-41m-49s, 35599, 43120000, 151.48, 50.41
13h-42m-01s, 35606, 43130000, 149.21, 46.99
13h-42m-14s, 35609, 43140000, 148.35, 44.14
13h-42m-28s, 35615, 43150000, 150.14, 46.66
13h-42m-41s, 35619, 43160000, 150.73, 48.70
13h-42m-53s, 35623, 43170000, 154.45, 53.63
13h-43m-07s, 35628, 43180000, 152.68, 51.74
13h-43m-20s, 35633, 43190000, 153.21, 51.81
13h-43m-32s, 35638, 43200000, 152.24, 52.17
13h-43m-45s, 35646, 43210000, 154.37, 50.66
13h-43m-59s, 35648, 43220000, 152.84, 49.32
13h-44m-11s, 35654, 43230000, 153.51, 49.86
13h-44m-25s, 35661, 43240000, 149.57, 48.10
13h-44m-38s, 35664, 43250000, 147.78, 45.72
13h-44m-51s, 35668, 43260000, 148.20, 45.69
13h-45m-03s, 35675, 43270000, 145.70, 43.77
13h-45m-16s, 35678, 43280000, 146.51, 43.58
13h-45m-28s, 35683, 43290000, 147.76, 44.99
13h-45m-41s, 35687, 43300000, 149.38, 46.15
13h-45m-54s, 35692, 43310000, 149.83, 46.49
13h-46m-06s, 35698, 43320000, 152.45, 49.84
13h-46m-19s, 35704, 43330000, 150.73, 47.40
13h-46m-32s, 35707, 43340000, 149.15, 45.13
13h-46m-44s, 35713, 43350000, 149.82, 44.32
13h-46m-56s, 35719, 43360000, 148.82, 41.76
13h-47m-09s, 35723, 43370000, 148.53, 43.78
13h-47m-21s, 35725, 43380000, 147.09, 42.51
13h-47m-33s, 35733, 43390000, 148.03, 40.52
13h-47m-46s, 35737, 43400000, 150.24, 43.73
13h-47m-58s, 35743, 43410000, 151.18, 46.57
13h-48m-10s, 35748, 43420000, 154.19, 52.72
13h-48m-22s, 35754, 43430000, 157.70, 58.14
13h-48m-34s, 35756, 43440000, 156.27, 56.80
13h-48m-46s, 35762, 43450000, 154.38, 54.47
13h-48m-58s, 35766, 43460000, 154.18, 55.17
13h-49m-11s, 35772, 43470000, 152.08, 53.54
13h-49m-24s, 35779, 43480000, 150.96, 51.01
13h-49m-36s, 35781, 43490000, 150.84, 50.74
13h-49m-48s, 35787, 43500000, 146.27, 46.47
13h-50m-00s, 35794, 43510000, 145.21, 44.92
13h-50m-13s, 35795, 43520000, 144.44, 44.89
13h-50m-25s, 35802, 43530000, 144.16, 43.19
13h-50m-37s, 35806, 43540000, 146.11, 47.10
13h-50m-51s, 35811, 43550000, 148.55, 48.36
13h-51m-08s, 35818, 43560000, 149.60, 50.69
13h-51m-25s, 35823, 43570000, 150.04, 50.35
13h-51m-43s, 35824, 43580000, 151.05, 51.63
13h-52m-00s, 35832, 43590000, 148.76, 47.17
13h-52m-17s, 35842, 43600000, 143.35, 42.08
13h-52m-34s, 35844, 43610000, 144.86, 46.01
13h-52m-51s, 35850, 43620000, 144.23, 44.65
13h-53m-10s, 35852, 43630000, 143.08, 44.17
13h-53m-27s, 35856, 43640000, 140.19, 42.37
13h-53m-44s, 35865, 43650000, 137.81, 41.15
13h-54m-01s, 35869, 43660000, 136.07, 39.39
13h-54m-18s, 35876, 43670000, 135.31, 38.89
13h-54m-34s, 35880, 43680000, 135.39, 39.59
13h-54m-52s, 35885, 43690000, 134.77, 38.97
13h-54m-52s, 35885, 43690000, 134.77, 38.97
13h-55m-09s, 35888, 43700000, 133.33, 37.98
13h-55m-27s, 35896, 43710000, 133.21, 38.25
13h-55m-45s, 35901, 43720000, 132.31, 35.80
13h-56m-02s, 35907, 43730000, 132.15, 34.27
13h-56m-19s, 35909, 43740000, 131.71, 33.95
13h-56m-37s, 35915, 43750000, 129.68, 29.15
13h-56m-55s, 35915, 43760000, 129.68, 29.15
13h-57m-12s, 35921, 43770000, 129.10, 27.39
13h-57m-29s, 35928, 43780000, 132.48, 32.73
13h-57m-47s, 35934, 43790000, 138.87, 40.32
13h-58m-04s, 35941, 43800000, 141.02, 41.74
13h-58m-21s, 35944, 43810000, 139.40, 40.09
13h-58m-39s, 35950, 43820000, 138.51, 39.82
13h-58m-56s, 35955, 43830000, 136.38, 36.90
13h-59m-12s, 35958, 43840000, 138.74, 39.56
13h-59m-30s, 35964, 43850000, 135.98, 36.74
13h-59m-48s, 35971, 43860000, 139.43, 40.97
14h-00m-04s, 35975, 43870000, 139.07, 40.95
14h-00m-21s, 35980, 43880000, 136.63, 37.23
14h-00m-40s, 35985, 43890000, 135.98, 36.75
14h-00m-56s, 35987, 43900000, 135.81, 36.14
14h-01m-14s, 35989, 43910000, 137.64, 37.78
14h-01m-31s, 35998, 43920000, 140.79, 38.63
14h-01m-48s, 36004, 43930000, 141.03, 38.23
14h-02m-05s, 36007, 43940000, 144.17, 41.83
14h-02m-23s, 36014, 43950000, 144.48, 40.94
14h-02m-39s, 36019, 43960000, 144.21, 42.56
14h-02m-57s, 36022, 43970000, 142.34, 40.36
14h-03m-13s, 36026, 43980000, 144.86, 44.75
14h-03m-31s, 36033, 43990000, 142.87, 41.40
14h-03m-48s, 36041, 44000000, 141.65, 39.89
14h-04m-06s, 36043, 44010000, 141.84, 39.78
14h-04m-23s, 36050, 44020000, 141.61, 40.43
14h-04m-41s, 36055, 44030000, 143.49, 43.96
14h-04m-57s, 36060, 44040000, 140.39, 40.00
14h-05m-15s, 36066, 44050000, 138.64, 39.45
14h-05m-33s, 36068, 44060000, 139.89, 40.33
14h-05m-50s, 36074, 44070000, 137.47, 37.00
14h-06m-07s, 36079, 44080000, 137.33, 36.09
14h-06m-24s, 36084, 44090000, 137.51, 35.78
14h-06m-42s, 36092, 44100000, 138.22, 37.72
14h-06m-59s, 36095, 44110000, 138.11, 38.27
14h-07m-16s, 36099, 44120000, 137.17, 37.90
14h-07m-35s, 36105, 44130000, 138.46, 40.92
14h-07m-52s, 36108, 44140000, 137.50, 40.17
14h-08m-10s, 36115, 44150000, 133.61, 37.42
14h-08m-27s, 36120, 44160000, 133.64, 36.48
14h-08m-44s, 36125, 44170000, 134.55, 37.40
14h-09m-02s, 36131, 44180000, 133.65, 36.09
14h-09m-19s, 36135, 44190000, 132.22, 35.55
14h-09m-35s, 36141, 44200000, 135.25, 39.56
14h-09m-53s, 36144, 44210000, 137.49, 42.60
14h-10m-10s, 36148, 44220000, 140.02, 46.71
14h-10m-27s, 36152, 44230000, 142.35, 47.67
14h-10m-46s, 36158, 44240000, 141.93, 46.70
14h-11m-02s, 36168, 44250000, 143.65, 49.49
14h-11m-20s, 36174, 44260000, 140.82, 44.71
14h-11m-37s, 36176, 44270000, 139.21, 43.52
14h-11m-55s, 36182, 44280000, 138.31, 45.47
14h-12m-11s, 36183, 44290000, 137.80, 44.62
14h-12m-30s, 36187, 44300000, 135.72, 41.21
14h-12m-47s, 36197, 44310000, 137.57, 43.06
14h-13m-04s, 36205, 44320000, 142.26, 51.20
14h-13m-21s, 36206, 44330000, 141.68, 50.17
14h-13m-38s, 36209, 44340000, 142.37, 52.34
14h-13m-56s, 36214, 44350000, 141.21, 49.32
14h-14m-13s, 36217, 44360000, 141.82, 47.98
14h-14m-31s, 36228, 44370000, 143.41, 53.50
14h-15m-05s, 36237, 44390000, 143.18, 50.02
14h-15m-23s, 36238, 44400000, 142.60, 49.27
14h-15m-40s, 36242, 44410000, 143.04, 49.92
14h-15m-58s, 36250, 44420000, 143.69, 52.33
14h-16m-14s, 36257, 44430000, 142.80, 49.18
14h-16m-33s, 36263, 44440000, 141.52, 45.21
14h-16m-50s, 36266, 44450000, 142.67, 46.62
14h-17m-06s, 36270, 44460000, 143.57, 49.52
14h-17m-25s, 36274, 44470000, 141.14, 46.65
14h-17m-42s, 36280, 44480000, 140.31, 46.56
14h-17m-59s, 36287, 44490000, 137.79, 42.09
14h-18m-17s, 36293, 44500000, 137.42, 43.83
14h-18m-33s, 36297, 44510000, 138.19, 43.23
14h-18m-52s, 36300, 44520000, 138.99, 45.35
14h-19m-09s, 36303, 44530000, 141.26, 48.80
14h-19m-26s, 36309, 44540000, 139.15, 45.19
14h-19m-25s, 36309, 44540000, 139.15, 45.19
14h-19m-43s, 36313, 44550000, 139.20, 44.40
14h-20m-00s, 36321, 44560000, 142.01, 45.01
14h-20m-18s, 36327, 44570000, 146.05, 46.23
14h-20m-35s, 36330, 44580000, 146.37, 45.85
14h-20m-53s, 36336, 44590000, 142.17, 42.71
14h-21m-11s, 36341, 44600000, 141.36, 43.37
14h-21m-28s, 36346, 44610000, 140.73, 41.84
14h-21m-45s, 36351, 44620000, 143.43, 45.87
14h-22m-03s, 36354, 44630000, 141.11, 44.05
14h-22m-21s, 36360, 44640000, 146.05, 48.84
14h-22m-39s, 36367, 44650000, 147.14, 49.01
14h-22m-39s, 36367, 44650000, 147.14, 49.01
14h-22m-56s, 36370, 44660000, 145.38, 47.53
14h-23m-14s, 36376, 44670000, 141.97, 42.76
14h-23m-32s, 36382, 44680000, 142.25, 43.33
14h-23m-49s, 36387, 44690000, 142.62, 42.92
14h-24m-07s, 36390, 44700000, 140.90, 42.16
14h-24m-23s, 36395, 44710000, 139.30, 39.17
14h-24m-41s, 36401, 44720000, 143.19, 43.72
14h-24m-58s, 36406, 44730000, 143.79, 45.52
14h-25m-15s, 36408, 44740000, 142.45, 43.81
14h-25m-33s, 36416, 44750000, 140.45, 37.94
14h-25m-50s, 36419, 44760000, 140.89, 37.08
14h-26m-07s, 36426, 44770000, 143.06, 40.34
14h-26m-25s, 36429, 44780000, 142.68, 38.39
14h-26m-42s, 36437, 44790000, 143.11, 38.44
14h-26m-59s, 36438, 44800000, 142.75, 38.29
14h-27m-18s, 36445, 44810000, 143.99, 38.77
14h-27m-35s, 36453, 44820000, 145.76, 39.70
14h-27m-54s, 36456, 44830000, 144.41, 37.64
14h-28m-10s, 36459, 44840000, 143.73, 37.40
14h-28m-27s, 36463, 44850000, 143.98, 38.01
14h-28m-44s, 36468, 44860000, 146.52, 40.96
14h-29m-02s, 36475, 44870000, 147.84, 41.67
14h-29m-19s, 36482, 44880000, 147.15, 39.22
14h-29m-37s, 36485, 44890000, 149.02, 41.60
14h-29m-55s, 36491, 44900000, 151.88, 46.83
14h-30m-12s, 36493, 44910000, 151.27, 45.02
14h-30m-29s, 36499, 44920000, 153.77, 48.78
14h-30m-46s, 36503, 44930000, 152.71, 48.70
14h-31m-04s, 36508, 44940000, 151.18, 47.38
14h-31m-21s, 36514, 44950000, 152.10, 46.72
14h-31m-38s, 36520, 44960000, 154.71, 48.67
14h-31m-57s, 36525, 44970000, 157.61, 55.56
14h-32m-14s, 36529, 44980000, 156.36, 54.02
14h-32m-31s, 36533, 44990000, 156.05, 52.70
14h-32m-49s, 36535, 45000000, 159.89, 58.24
14h-33m-07s, 36541, 45010000, 161.64, 56.84
14h-33m-25s, 36544, 45020000, 163.38, 59.34
14h-33m-42s, 36549, 45030000, 165.11, 61.02
14h-33m-59s, 36557, 45040000, 167.28, 62.43
14h-34m-16s, 36560, 45050000, 165.42, 60.77
14h-34m-33s, 36563, 45060000, 166.59, 61.34
14h-35m-09s, 36573, 45080000, 163.23, 56.59
14h-35m-27s, 36577, 45090000, 163.02, 55.61
14h-35m-44s, 36584, 45100000, 164.09, 58.32
14h-36m-02s, 36589, 45110000, 163.09, 57.23
14h-36m-20s, 36598, 45120000, 162.97, 59.66
14h-36m-37s, 36601, 45130000, 166.73, 63.62
14h-36m-54s, 36604, 45140000, 166.05, 61.20
14h-37m-13s, 36608, 45150000, 164.56, 58.81
14h-37m-31s, 36613, 45160000, 161.70, 57.08
14h-37m-49s, 36620, 45170000, 157.11, 51.54
14h-38m-06s, 36627, 45180000, 154.45, 47.87
14h-38m-23s, 36628, 45190000, 156.05, 50.39
14h-38m-43s, 36632, 45200000, 161.70, 57.59
14h-38m-59s, 36637, 45210000, 159.42, 55.09
14h-39m-17s, 36646, 45220000, 159.77, 56.68
14h-39m-35s, 36651, 45230000, 160.94, 58.43
14h-39m-52s, 36657, 45240000, 161.79, 58.88
14h-40m-10s, 36657, 45250000, 161.79, 58.88
14h-40m-27s, 36661, 45260000, 162.61, 57.68
14h-40m-45s, 36665, 45270000, 161.51, 57.52
14h-41m-03s, 36675, 45280000, 161.07, 59.99
14h-41m-20s, 36681, 45290000, 159.23, 56.56
14h-41m-38s, 36685, 45300000, 160.88, 56.93
14h-41m-55s, 36689, 45310000, 158.79, 53.95
14h-42m-13s, 36691, 45320000, 156.91, 52.69
14h-42m-30s, 36697, 45330000, 155.96, 53.19
14h-42m-48s, 36704, 45340000, 152.50, 49.05
14h-43m-06s, 36713, 45350000, 157.20, 52.37
14h-43m-24s, 36716, 45360000, 155.57, 49.74
14h-43m-40s, 36718, 45370000, 154.43, 48.16
14h-43m-58s, 36721, 45380000, 155.02, 49.04
14h-44m-15s, 36727, 45390000, 155.17, 49.21
14h-44m-34s, 36734, 45400000, 156.56, 51.56
14h-44m-51s, 36740, 45410000, 157.38, 53.25
14h-45m-09s, 36745, 45420000, 156.70, 52.11
14h-45m-27s, 36747, 45430000, 157.81, 53.55
14h-45m-43s, 36753, 45440000, 160.49, 62.30
14h-46m-00s, 36755, 45450000, 161.24, 61.58
14h-46m-19s, 36765, 45460000, 160.77, 65.35
14h-46m-36s, 36770, 45470000, 161.92, 66.78
14h-46m-54s, 36774, 45480000, 160.21, 63.12
14h-47m-11s, 36777, 45490000, 159.36, 61.23
14h-47m-29s, 36784, 45500000, 156.43, 58.14
14h-47m-46s, 36788, 45510000, 155.99, 56.72
14h-48m-03s, 36794, 45520000, 154.34, 54.31
14h-48m-21s, 36797, 45530000, 154.19, 53.86
14h-48m-39s, 36803, 45540000, 155.44, 51.95
14h-48m-57s, 36807, 45550000, 155.66, 53.24
14h-49m-14s, 36814, 45560000, 155.77, 52.18
14h-49m-31s, 36819, 45570000, 153.62, 49.69
14h-49m-50s, 36825, 45580000, 151.27, 47.36
14h-50m-07s, 36828, 45590000, 151.17, 47.02
14h-50m-26s, 36832, 45600000, 150.68, 46.41
14h-50m-42s, 36836, 45610000, 151.17, 49.20
14h-50m-59s, 36843, 45620000, 148.24, 46.06
14h-51m-16s, 36848, 45630000, 145.61, 42.80
14h-51m-34s, 36855, 45640000, 149.74, 47.72
14h-51m-52s, 36859, 45650000, 149.21, 46.80
14h-52m-10s, 36864, 45660000, 146.91, 42.67
14h-52m-27s, 36868, 45670000, 149.73, 46.38
14h-52m-46s, 36874, 45680000, 146.79, 41.49
14h-53m-03s, 36878, 45690000, 146.20, 42.04
14h-53m-20s, 36885, 45700000, 144.00, 37.98
14h-53m-39s, 36887, 45710000, 143.99, 37.71
14h-53m-56s, 36894, 45720000, 141.57, 35.69
14h-54m-13s, 36899, 45730000, 139.53, 34.51
14h-54m-31s, 36905, 45740000, 144.61, 40.83
14h-54m-48s, 36909, 45750000, 145.31, 43.91
14h-55m-06s, 36915, 45760000, 143.12, 41.58
14h-55m-23s, 36919, 45770000, 143.55, 44.53
14h-55m-40s, 36926, 45780000, 144.74, 47.43
14h-55m-59s, 36928, 45790000, 146.23, 51.20
14h-56m-15s, 36932, 45800000, 147.45, 54.20
14h-56m-33s, 36940, 45810000, 148.56, 53.94
14h-56m-50s, 36946, 45820000, 144.19, 49.44
14h-57m-08s, 36951, 45830000, 141.75, 45.19
14h-57m-27s, 36955, 45840000, 141.49, 44.78
14h-57m-43s, 36964, 45850000, 139.17, 44.25
14h-58m-02s, 36969, 45860000, 135.03, 39.96
14h-58m-19s, 36975, 45870000, 133.90, 39.26
14h-58m-37s, 36980, 45880000, 131.35, 36.36
14h-58m-55s, 36983, 45890000, 130.46, 36.24
14h-59m-13s, 36987, 45900000, 128.59, 35.48
14h-59m-30s, 36992, 45910000, 127.39, 32.86
14h-59m-30s, 36992, 45910000, 127.39, 32.86
14h-59m-48s, 36999, 45920000, 126.05, 28.20
15h-00m-06s, 37004, 45930000, 128.38, 31.02
15h-00m-05s, 37004, 45930000, 128.38, 31.02
15h-00m-23s, 37007, 45940000, 130.49, 34.72
15h-00m-40s, 37012, 45950000, 130.23, 33.72
15h-00m-58s, 37021, 45960000, 125.24, 29.45
15h-01m-15s, 37024, 45970000, 126.50, 31.24
15h-01m-51s, 37032, 45990000, 126.26, 28.62
15h-02m-08s, 37038, 46000000, 126.90, 28.83
15h-02m-26s, 37042, 46010000, 128.26, 29.85
15h-02m-43s, 37047, 46020000, 127.36, 26.92
15h-03m-02s, 37054, 46030000, 128.88, 26.93
15h-03m-19s, 37060, 46040000, 126.36, 23.12
15h-03m-36s, 37064, 46050000, 127.71, 25.48
15h-03m-55s, 37069, 46060000, 126.74, 24.58
15h-04m-12s, 37072, 46070000, 126.06, 23.68
15h-04m-29s, 37078, 46080000, 124.31, 24.05
15h-04m-46s, 37082, 46090000, 126.05, 24.81
15h-05m-03s, 37088, 46100000, 127.52, 27.05
15h-05m-22s, 37095, 46110000, 128.71, 27.54
15h-05m-39s, 37101, 46120000, 126.42, 26.27
15h-05m-57s, 37105, 46130000, 128.12, 28.07
15h-06m-14s, 37106, 46140000, 128.06, 28.55
15h-06m-31s, 37112, 46150000, 128.57, 27.43
15h-06m-48s, 37119, 46160000, 128.56, 29.62
15h-07m-06s, 37124, 46170000, 130.34, 32.43
15h-07m-23s, 37129, 46180000, 130.13, 34.20
15h-07m-41s, 37133, 46190000, 133.90, 35.54
15h-07m-58s, 37135, 46200000, 135.49, 38.05
15h-08m-16s, 37138, 46210000, 135.69, 36.08
15h-08m-34s, 37142, 46220000, 137.95, 37.17
15h-08m-51s, 37152, 46230000, 143.45, 44.25
15h-09m-08s, 37157, 46240000, 144.48, 43.08
15h-09m-26s, 37165, 46250000, 144.08, 41.21
15h-09m-44s, 37165, 46260000, 144.08, 41.21
15h-10m-01s, 37167, 46270000, 144.57, 42.37
15h-10m-19s, 37177, 46280000, 142.29, 41.60
15h-10m-36s, 37184, 46290000, 140.50, 40.22
15h-10m-53s, 37190, 46300000, 142.16, 43.51
15h-11m-10s, 37195, 46310000, 140.23, 40.62
15h-11m-28s, 37197, 46320000, 139.19, 39.82
15h-11m-45s, 37199, 46330000, 137.84, 38.65
15h-12m-03s, 37203, 46340000, 135.52, 35.98
15h-12m-21s, 37214, 46350000, 133.86, 33.62
15h-12m-39s, 37220, 46360000, 134.34, 34.67
15h-12m-56s, 37225, 46370000, 133.69, 35.13
15h-13m-13s, 37228, 46380000, 134.24, 34.18
15h-13m-31s, 37229, 46390000, 133.66, 33.69
15h-13m-49s, 37236, 46400000, 134.06, 33.14
15h-14m-06s, 37244, 46410000, 133.46, 33.18
15h-14m-22s, 37252, 46420000, 134.21, 32.19
15h-14m-40s, 37256, 46430000, 135.00, 31.14
15h-14m-58s, 37259, 46440000, 133.95, 29.71
15h-15m-16s, 37261, 46450000, 133.80, 30.83
15h-15m-34s, 37266, 46460000, 131.52, 27.82
15h-15m-50s, 37274, 46470000, 132.06, 26.02
15h-16m-07s, 37280, 46480000, 130.97, 23.77
15h-16m-25s, 37287, 46490000, 132.64, 28.60
15h-16m-41s, 37291, 46500000, 133.08, 30.27
15h-16m-59s, 37294, 46510000, 131.56, 28.78
15h-17m-16s, 37298, 46520000, 133.14, 32.30
15h-17m-34s, 37303, 46530000, 132.36, 30.45
15h-17m-51s, 37310, 46540000, 130.57, 27.96
15h-18m-09s, 37317, 46550000, 130.93, 27.26
15h-18m-27s, 37318, 46560000, 130.48, 26.41
15h-18m-45s, 37324, 46570000, 134.74, 30.41
15h-19m-01s, 37327, 46580000, 133.07, 29.28
15h-19m-18s, 37336, 46590000, 137.13, 35.98
15h-19m-36s, 37342, 46600000, 136.18, 34.58
15h-19m-54s, 37345, 46610000, 139.13, 36.07
15h-20m-12s, 37347, 46620000, 141.97, 40.07
15h-20m-29s, 37349, 46630000, 141.07, 38.38
15h-20m-47s, 37357, 46640000, 143.12, 42.12
15h-21m-04s, 37363, 46650000, 142.33, 43.45
15h-21m-21s, 37370, 46660000, 143.24, 42.16
15h-21m-39s, 37373, 46670000, 146.73, 46.82
15h-21m-56s, 37376, 46680000, 147.44, 46.75
15h-22m-14s, 37385, 46690000, 150.32, 48.95
15h-22m-31s, 37389, 46700000, 148.78, 47.22
15h-22m-48s, 37392, 46710000, 147.82, 46.37
15h-23m-06s, 37398, 46720000, 149.49, 47.23
15h-23m-24s, 37402, 46730000, 151.74, 49.59
15h-23m-42s, 37407, 46740000, 150.60, 48.47
15h-23m-58s, 37413, 46750000, 155.06, 55.93
15h-24m-16s, 37415, 46760000, 156.99, 59.15
15h-24m-33s, 37419, 46770000, 156.93, 57.33
15h-24m-50s, 37425, 46780000, 158.08, 59.99
15h-25m-08s, 37430, 46790000, 157.53, 59.22
15h-25m-25s, 37434, 46800000, 157.86, 60.46
15h-25m-43s, 37439, 46810000, 156.89, 58.50
15h-26m-01s, 37444, 46820000, 158.48, 58.20
15h-26m-17s, 37449, 46830000, 156.61, 55.46
15h-26m-37s, 37454, 46840000, 155.76, 55.74
15h-26m-52s, 37459, 46850000, 158.26, 59.56
15h-27m-10s, 37462, 46860000, 159.24, 60.07
15h-27m-28s, 37467, 46870000, 160.44, 62.97
15h-27m-44s, 37474, 46880000, 161.92, 63.95
15h-28m-02s, 37475, 46890000, 163.01, 64.97
15h-28m-21s, 37484, 46900000, 162.87, 62.65
15h-28m-38s, 37488, 46910000, 162.40, 61.63
15h-28m-55s, 37491, 46920000, 160.32, 58.80
15h-29m-14s, 37497, 46930000, 160.00, 58.09
15h-29m-31s, 37499, 46940000, 158.81, 57.23
15h-29m-49s, 37502, 46950000, 159.95, 58.27
15h-30m-07s, 37513, 46960000, 163.27, 62.36
15h-30m-23s, 37516, 46970000, 164.10, 66.82
15h-30m-41s, 37524, 46980000, 165.64, 68.26
15h-30m-59s, 37529, 46990000, 161.69, 63.31
15h-31m-17s, 37530, 47000000, 160.61, 61.92
15h-31m-33s, 37536, 47010000, 157.93, 60.24
15h-31m-50s, 37540, 47020000, 156.87, 58.83
15h-32m-09s, 37547, 47030000, 153.11, 55.44
15h-32m-25s, 37549, 47040000, 155.51, 58.07
15h-32m-43s, 37556, 47050000, 154.16, 54.61
15h-33m-00s, 37564, 47060000, 153.22, 54.29
15h-33m-17s, 37567, 47070000, 151.11, 51.98
15h-33m-36s, 37572, 47080000, 148.18, 49.42
15h-33m-54s, 37577, 47090000, 145.46, 46.20
15h-34m-10s, 37583, 47100000, 141.33, 40.94
15h-34m-28s, 37589, 47110000, 141.77, 42.11
15h-34m-45s, 37595, 47120000, 141.67, 42.39
15h-35m-03s, 37599, 47130000, 140.03, 40.47
15h-35m-21s, 37603, 47140000, 138.02, 38.83
15h-35m-38s, 37609, 47150000, 136.96, 37.60
15h-35m-56s, 37613, 47160000, 135.62, 35.53
15h-36m-14s, 37618, 47170000, 134.22, 33.06
15h-36m-30s, 37623, 47180000, 132.36, 30.40
15h-36m-49s, 37629, 47190000, 134.20, 34.26
15h-37m-06s, 37635, 47200000, 136.73, 35.12
15h-37m-24s, 37641, 47210000, 135.83, 35.36
15h-37m-41s, 37644, 47220000, 135.68, 35.83
15h-37m-59s, 37650, 47230000, 133.45, 33.08
15h-38m-16s, 37653, 47240000, 134.26, 33.63
15h-38m-34s, 37659, 47250000, 136.19, 38.04
15h-38m-52s, 37664, 47260000, 135.67, 36.22
15h-39m-10s, 37668, 47270000, 137.70, 37.43
15h-39m-27s, 37673, 47280000, 138.21, 38.05
15h-39m-45s, 37679, 47290000, 140.00, 39.83
15h-40m-02s, 37685, 47300000, 139.85, 40.12
15h-40m-21s, 37686, 47310000, 141.98, 42.52
15h-40m-38s, 37693, 47320000, 142.52, 44.08
15h-40m-55s, 37699, 47330000, 140.41, 42.04
15h-41m-13s, 37703, 47340000, 142.99, 47.11
15h-41m-28s, 37707, 47350000, 143.76, 48.75
15h-41m-46s, 37711, 47360000, 144.03, 48.82
15h-42m-04s, 37720, 47370000, 141.80, 45.79
15h-42m-20s, 37726, 47380000, 140.74, 44.49
15h-42m-39s, 37728, 47390000, 139.57, 42.72
15h-42m-56s, 37731, 47400000, 139.70, 42.48
15h-43m-13s, 37736, 47410000, 142.13, 45.77
15h-43m-30s, 37744, 47420000, 142.43, 45.41
15h-43m-48s, 37746, 47430000, 141.76, 44.69
15h-44m-06s, 37757, 47440000, 137.44, 37.36
15h-44m-25s, 37761, 47450000, 138.11, 39.13
15h-44m-41s, 37762, 47460000, 137.79, 38.67
15h-44m-59s, 37766, 47470000, 136.92, 38.81
15h-45m-15s, 37772, 47480000, 134.78, 35.21
15h-45m-33s, 37780, 47490000, 132.99, 34.59
15h-45m-50s, 37784, 47500000, 130.95, 30.83
15h-46m-07s, 37791, 47510000, 135.93, 38.51
15h-46m-27s, 37793, 47520000, 135.07, 37.91
15h-46m-42s, 37797, 47530000, 133.52, 36.46
15h-47m-01s, 37802, 47540000, 136.52, 41.44
15h-47m-17s, 37810, 47550000, 137.22, 42.62
15h-47m-34s, 37814, 47560000, 139.68, 45.71
15h-47m-51s, 37820, 47570000, 142.06, 46.48
15h-48m-09s, 37821, 47580000, 141.54, 45.08
15h-48m-28s, 37824, 47590000, 146.72, 52.01
15h-48m-45s, 37831, 47600000, 143.93, 47.64
15h-49m-02s, 37839, 47610000, 144.84, 49.42
15h-49m-19s, 37842, 47620000, 145.71, 48.68
15h-49m-37s, 37849, 47630000, 145.16, 48.01
15h-49m-54s, 37854, 47640000, 144.34, 48.79
15h-50m-12s, 37856, 47650000, 143.15, 47.38
15h-50m-30s, 37860, 47660000, 143.51, 47.64
15h-50m-46s, 37868, 47670000, 140.96, 42.23
15h-51m-05s, 37871, 47680000, 139.61, 39.23
15h-51m-21s, 37877, 47690000, 138.21, 39.06
15h-51m-22s, 37877, 47690000, 138.21, 39.06
